sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,*,*,*,United-States,*,*,>50K
Male,White,Married-civ-spouse,Primary School,North America,*,*,>50K
Male,White,Married-civ-spouse,Higher education,*,Government,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other-service,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
*,*,*,*,*,*,*,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Local-gov,Prof-specialty,<=50K
Female,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,White,Never-married,High School,North America,Non-Government,Farming-fishing,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Female,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,*,spouse not present,*,United-States,Private,*,<=50K
*,Asian-Pac-Islander,*,Higher education,*,*,*,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Other-service,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K
Female,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,White,Never-married,Higher education,North America,Non-Government,Other,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Handlers-cleaners,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K
Female,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Female,White,Never-married,High School,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,Black,Divorced,Higher education,United-States,Private,Other,<=50K
Male,White,spouse not present,Higher education,North America,Non-Government,Technical,>50K
Male,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Adm-clerical,<=50K
Male,*,*,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K
Female,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,White,Widowed,High School,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Craft-repair,<=50K
Female,White,Never-married,Undergraduate,United-States,State-gov,Technical,<=50K
Male,White,Never-married,Professional Education,United-States,Private,Nontechnical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K
*,*,*,*,*,*,*,<=50K
Male,White,spouse not present,High School,United-States,Private,Other,<=50K
Male,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,Black,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,White,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
*,Black,*,High School,North America,*,*,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Government,Protective-serv,>50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Graduate,United-States,Government,Nontechnical,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,White,Married-civ-spouse,High School,*,Government,Transport-moving,<=50K
Male,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,>50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Male,White,*,*,United-States,*,*,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Male,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Female,Black,spouse not present,High School,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Female,White,Never-married,High School,United-States,Non-Government,Adm-clerical,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Farming-fishing,<=50K
Male,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K
Male,Asian-Pac-Islander,*,*,*,Non-Government,Nontechnical,<=50K
Male,White,Never-married,Undergraduate,North America,Non-Government,Farming-fishing,<=50K
Female,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
Male,White,Never-married,HS-grad,United-States,*,Handlers-cleaners,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,White,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Female,Black,spouse not present,High School,North America,Private,Other,<=50K
Female,White,Divorced,Professional Education,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,>50K
Male,White,*,Higher education,North America,Non-Government,*,>50K
Male,*,*,*,United-States,Non-Government,Technical,<=50K
*,*,*,*,*,*,*,<=50K
*,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Female,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
*,*,*,*,*,*,*,>50K
Female,White,Widowed,HS-grad,United-States,Private,Sales,<=50K
Male,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,White,Never-married,HS-grad,United-States,*,Handlers-cleaners,<=50K
Male,Black,Married-civ-spouse,High School,*,*,Technical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Female,Black,spouse not present,High School,North America,Private,Other,<=50K
Female,White,Widowed,High School,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
*,White,Never-married,*,*,Non-Government,*,<=50K
Male,*,spouse not present,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Private,*,>50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Protective-serv,<=50K
Female,White,*,*,North America,*,Other,<=50K
Female,White,Never-married,High School,North America,Private,Other,<=50K
Male,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K
Female,White,Never-married,Masters,United-States,Private,Nontechnical,<=50K
Male,White,Never-married,High School,North America,Non-Government,Other,<=50K
Female,White,Separated,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,*,*,*,North America,Government,*,<=50K
Male,White,*,*,North America,Non-Government,Other,<=50K
Male,White,spouse not present,Higher education,North America,Non-Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
*,*,spouse not present,*,United-States,Non-Government,*,<=50K
Male,*,*,*,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Transport-moving,<=50K
Female,White,Never-married,High School,North America,Private,Other,<=50K
*,*,*,Higher education,United-States,*,*,<=50K
Male,Asian-Pac-Islander,*,*,*,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,White,Never-married,Higher education,*,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
*,White,*,Higher education,*,*,Prof-specialty,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
Male,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Never-married,Higher education,United-States,Private,Adm-clerical,<=50K
Male,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Male,*,spouse not present,*,North America,Government,*,<=50K
Male,White,Never-married,Higher education,United-States,Government,Other,>50K
Male,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K
Female,White,Never-married,Professional Education,United-States,Private,Nontechnical,<=50K
Male,White,Divorced,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Farming-fishing,<=50K
Female,Black,Divorced,High School,United-States,Private,Technical,<=50K
*,*,*,Higher education,North America,*,*,>50K
Female,White,Divorced,Higher education,United-States,Non-Government,Other-service,<=50K
Male,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,White,Married-civ-spouse,High School,United-States,Government,Other,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,*,*,*,United-States,*,*,>50K
Female,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Female,White,Married-civ-spouse,*,United-States,*,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K
Male,White,Married-civ-spouse,High School,United-States,Private,Adm-clerical,<=50K
Female,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K
Female,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,White,Never-married,11th,United-States,Private,Nontechnical,<=50K
*,White,Divorced,Higher education,United-States,*,*,<=50K
*,*,*,*,*,Private,*,<=50K
Female,White,Divorced,Professional Education,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Female,*,spouse present,Higher education,North America,Non-Government,*,>50K
Male,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,White,Divorced,Professional Education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K
Male,White,Never-married,High School,United-States,Non-Government,Nontechnical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Female,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Female,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,White,Never-married,Undergraduate,North America,Government,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Other-service,>50K
